50
25
['541', '942', '795', '774', '450', '977', '688', '641', '321', '459', '890', '775', '937', '86', '790', '21', '667', '444', '383', '410']
['568', '561', '783', '76', '534', '204', '405', '27', '556', '578', '811', '863', '832', '505', '90', '255', '205', '625', '677', '211']
['311', '957', '527', '802', '326', '414', '850', '948', '189', '462', '748', '136', '176', '584', '143', '156', '481', '63', '739', '741']
['662', '424', '498', '192', '130', '421', '32', '35', '433', '366', '212', '950', '704', '146', '246', '97', '654', '551', '764', '474']
['604', '101', '264', '702', '332', '806', '129', '522', '542', '560', '583', '520', '847', '830', '630', '120', '206', '849', '356', '807']
['553', '26', '716', '475', '374', '224', '449', '221', '609', '960', '564', '134', '562', '907', '256', '81', '33', '150', '45', '188']
['845', '742', '353', '442', '341', '773', '763', '767', '840', '333', '337', '867', '395', '629', '435', '213', '434', '5', '411', '533']
['661', '792', '122', '506', '515', '463', '973', '479', '15', '860', '784', '769', '61', '878', '557', '895', '363', '493', '626', '861']
['549', '579', '761', '121', '386', '480', '903', '174', '848', '997', '30', '634', '28', '778', '285', '240', '89', '80', '809', '912']
['443', '569', '891', '2', '436', '510', '231', '558', '307', '485', '914', '844', '529', '896', '854', '943', '104', '590', '575', '683']
['437', '200', '270', '812', '88', '244', '846', '173', '352', '148', '249', '746', '648', '516', '302', '458', '142', '779', '262', '666']
['824', '651', '227', '193', '87', '947', '550', '140', '897', '695', '39', '345', '403', '281', '483', '563', '618', '419', '207', '201']
['680', '9', '351', '497', '494', '610', '923', '324', '749', '334', '16', '197', '919', '287', '990', '384', '988', '155', '712', '839']
['91', '913', '721', '676', '703', '598', '289', '471', '791', '785', '58', '927', '286', '834', '24', '537', '831', '879', '416', '869']
['624', '195', '585', '632', '161', '157', '514', '706', '961', '47', '725', '713', '126', '172', '446', '73', '408', '992', '243', '230']
['878', '506', '479', '895', '973', '626', '792', '661', '557', '515', '860', '463', '122', '861', '61', '784', '493', '363', '15', '769']
['487', '347', '694', '971', '842', '918', '260', '714', '617', '36', '682', '876', '167', '368', '486', '492', '723', '271', '909', '828']
['650', '187', '361', '886', '291', '754', '199', '808', '412', '855', '633', '906', '877', '743', '565', '360', '989', '357', '601', '987']
['356', '630', '120', '583', '264', '806', '847', '807', '522', '129', '702', '206', '604', '101', '542', '560', '332', '849', '520', '830']
['578', '556', '832', '205', '677', '783', '863', '534', '625', '76', '505', '811', '27', '405', '568', '204', '211', '90', '255', '561']
['900', '771', '164', '507', '423', '823', '68', '78', '369', '64', '750', '20', '959', '500', '297', '331', '686', '1', '358', '504']
['503', '82', '451', '870', '999', '782', '819', '647', '653', '888', '559', '223', '215', '566', '468', '391', '495', '668', '6', '930']
['279', '639', '322', '75', '606', '254', '124', '607', '346', '580', '394', '799', '319', '397', '359', '956', '313', '399', '320', '94']
['611', '684', '865', '554', '926', '899', '719', '827', '317', '277', '339', '57', '354', '958', '235', '995', '993', '545', '263', '758']
['535', '621', '429', '401', '911', '820', '23', '967', '109', '387', '717', '935', '882', '119', '241', '962', '298', '49', '123', '18']
['295', '737', '114', '186', '587', '138', '145', '178', '44', '409', '293', '512', '952', '283', '169', '766', '113', '328', '981', '251']
['709', '853', '37', '476', '674', '939', '576', '692', '938', '208', '382', '669', '440', '931', '884', '965', '733', '880', '268', '963']
['609', '150', '374', '45', '188', '224', '562', '449', '716', '564', '475', '134', '907', '81', '26', '33', '256', '960', '221', '553']
['716', '188', '374', '33', '475', '26', '221', '562', '960', '150', '553', '45', '609', '134', '449', '81', '224', '564', '256', '907']
['301', '14', '836', '276', '139', '964', '637', '904', '216', '872', '509', '404', '594', '406', '202', '815', '245', '582', '131', '985']
['269', '924', '620', '165', '141', '473', '866', '234', '954', '664', '511', '693', '79', '490', '253', '787', '592', '644', '659', '214']
['27', '205', '90', '76', '405', '677', '863', '568', '204', '811', '211', '255', '783', '625', '578', '832', '505', '561', '534', '556']
['839', '384', '9', '610', '749', '155', '990', '923', '494', '16', '988', '351', '712', '287', '497', '197', '334', '680', '919', '324']
['478', '407', '955', '908', '233', '464', '887', '994', '949', '314', '12', '687', '55', '852', '915', '222', '278', '577', '837', '77']
['996', '31', '491', '288', '418', '273', '655', '330', '531', '980', '335', '991', '448', '816', '329', '905', '65', '344', '697', '305']
['228', '755', '796', '885', '902', '220', '983', '299', '19', '420', '303', '84', '425', '530', '984', '158', '670', '608', '707', '454']
['873', '59', '125', '191', '182', '738', '864', '586', '978', '972', '261', '708', '43', '484', '934', '51', '257', '338', '619', '798']
['648', '666', '88', '244', '148', '249', '262', '437', '846', '352', '779', '812', '302', '458', '200', '270', '746', '142', '173', '516']
['664', '234', '620', '165', '253', '214', '644', '592', '473', '141', '954', '693', '659', '787', '866', '490', '79', '269', '511', '924']
['142', '437', '148', '516', '244', '302', '812', '88', '249', '458', '262', '666', '200', '352', '648', '270', '779', '846', '173', '746']
['937', '890', '383', '459', '321', '977', '541', '688', '21', '641', '795', '86', '942', '410', '774', '775', '444', '667', '450', '790']
['299', '984', '425', '707', '19', '885', '796', '84', '454', '755', '902', '303', '608', '220', '228', '670', '983', '158', '420', '530']
['670', '902', '19', '158', '220', '299', '425', '454', '228', '707', '983', '84', '796', '420', '755', '303', '885', '984', '608', '530']
['787', '269', '234', '693', '620', '165', '592', '866', '141', '214', '490', '511', '253', '659', '924', '664', '79', '473', '954', '644']
['838', '744', '93', '874', '813', '159', '184', '389', '881', '99', '343', '496', '698', '953', '265', '699', '74', '381', '675', '777']
['760', '710', '657', '660', '581', '673', '445', '308', '327', '304', '793', '986', '835', '196', '447', '210', '10', '946', '797', '152']
['216', '301', '245', '637', '985', '509', '872', '582', '14', '131', '904', '202', '594', '406', '139', '815', '964', '404', '276', '836']
['805', '715', '788', '532', '180', '282', '597', '524', '111', '966', '612', '166', '970', '898', '689', '757', '979', '615', '920', '711']
['241', '911', '882', '535', '935', '109', '387', '298', '401', '119', '820', '621', '23', '123', '49', '717', '967', '429', '962', '18']
['845', '867', '5', '442', '341', '411', '840', '213', '629', '333', '767', '533', '773', '763', '435', '337', '742', '434', '395', '353']
['941', '380', '258', '572', '538', '477', '567', '862', '7', '508', '871', '814', '137', '53', '720', '671', '388', '859', '789', '552']
['966', '711', '757', '532', '970', '166', '979', '805', '282', '180', '111', '597', '920', '612', '524', '615', '788', '898', '715', '689']
['433', '97', '212', '474', '32', '246', '366', '424', '950', '764', '498', '35', '421', '551', '654', '130', '704', '146', '662', '192']
['714', '36', '694', '487', '368', '347', '918', '271', '617', '492', '828', '909', '260', '167', '971', '682', '876', '486', '842', '723']
['525', '921', '803', '396', '107', '38', '605', '685', '975', '642', '306', '133', '22', '756', '646', '833', '740', '729', '69', '62']
['647', '999', '819', '930', '668', '468', '391', '888', '495', '6', '223', '566', '215', '503', '82', '782', '559', '870', '653', '451']
['960', '45', '81', '33', '609', '449', '716', '564', '26', '553', '224', '221', '475', '907', '188', '374', '134', '256', '150', '562']
['615', '920', '612', '711', '180', '532', '757', '805', '166', '282', '689', '111', '715', '524', '979', '898', '788', '966', '970', '597']
['27', '405', '505', '204', '832', '534', '205', '783', '90', '255', '578', '561', '76', '811', '625', '677', '863', '556', '211', '568']
['965', '884', '669', '939', '692', '476', '938', '674', '880', '382', '963', '440', '576', '37', '733', '268', '853', '208', '931', '709']
['585', '243', '47', '73', '408', '126', '725', '713', '157', '195', '230', '624', '172', '961', '706', '161', '632', '446', '992', '514']
['955', '915', '222', '687', '908', '887', '994', '949', '852', '233', '577', '55', '77', '278', '478', '12', '314', '837', '407', '464']
['294', '110', '163', '857', '968', '700', '722', '226', '519', '540', '753', '786', '315', '489', '0', '455', '627', '623', '932', '544']
['981', '186', '293', '283', '178', '251', '512', '587', '138', '328', '114', '44', '737', '295', '409', '169', '766', '952', '113', '145']
['416', '24', '927', '913', '289', '791', '834', '721', '785', '58', '598', '703', '286', '676', '91', '879', '471', '869', '831', '537']
['837', '77', '908', '949', '233', '577', '852', '407', '994', '887', '12', '314', '687', '955', '222', '478', '915', '55', '464', '278']
['166', '532', '979', '788', '970', '898', '966', '920', '180', '111', '715', '757', '282', '805', '689', '711', '615', '612', '597', '524']
['110', '163', '519', '932', '294', '857', '786', '540', '489', '700', '627', '722', '315', '455', '226', '623', '544', '0', '753', '968']
['431', '309', '162', '371', '266', '147', '526', '52', '856', '232', '571', '252', '465', '393', '916', '128', '250', '825', '663', '951']
['935', '621', '123', '23', '401', '298', '241', '109', '49', '911', '820', '535', '962', '967', '119', '429', '387', '18', '717', '882']
['7', '380', '862', '871', '388', '789', '572', '538', '671', '137', '720', '941', '477', '53', '859', '258', '508', '552', '567', '814']
['736', '71', '453', '759', '42', '325', '570', '875', '851', '379', '225', '944', '237', '982', '95', '3', '375', '370', '595', '46']
['65', '329', '305', '816', '330', '418', '996', '448', '31', '655', '697', '344', '531', '980', '991', '491', '273', '288', '335', '905']
['377', '636', '185', '190', '929', '153', '100', '596', '656', '536', '705', '800', '925', '160', '772', '106', '274', '179', '804', '452']
['805', '898', '532', '970', '282', '524', '615', '711', '111', '180', '788', '166', '757', '920', '612', '597', '715', '979', '966', '689']
['443', '896', '943', '569', '529', '104', '575', '307', '590', '854', '2', '914', '485', '510', '683', '844', '891', '558', '231', '436']
['829', '502', '665', '745', '355', '810', '11', '316', '198', '770', '203', '910', '940', '365', '555', '461', '4', '613', '691', '413']
['933', '821', '922', '144', '528', '751', '318', '439', '209', '400', '843', '616', '518', '482', '108', '340', '456', '974', '275', '60']
['950', '474', '421', '130', '32', '35', '551', '212', '704', '97', '146', '366', '662', '764', '498', '246', '192', '433', '424', '654']
['863', '578', '625', '255', '534', '205', '811', '568', '783', '27', '211', '505', '204', '556', '76', '405', '90', '832', '677', '561']
['151', '323', '41', '672', '794', '85', '469', '349', '841', '681', '488', '622', '826', '628', '430', '734', '312', '658', '8', '499']
['485', '231', '891', '529', '436', '854', '914', '510', '443', '590', '2', '943', '104', '896', '569', '575', '683', '844', '558', '307']
['58', '721', '91', '879', '913', '416', '471', '676', '289', '869', '834', '703', '785', '831', '927', '24', '537', '598', '791', '286']
['628', '826', '323', '349', '658', '794', '469', '488', '312', '430', '734', '841', '41', '85', '622', '681', '8', '499', '151', '672']
['248', '392', '350', '50', '752', '472', '300', '460', '776', '48', '701', '29', '242', '385', '13', '56', '599', '336', '817', '517']
['662', '32', '474', '421', '366', '654', '35', '192', '433', '498', '764', '97', '950', '130', '424', '551', '246', '212', '704', '146']
['120', '560', '604', '101', '807', '522', '356', '542', '806', '129', '830', '583', '849', '264', '206', '520', '332', '630', '702', '847']
['596', '185', '452', '377', '100', '925', '656', '929', '179', '800', '804', '636', '160', '772', '274', '536', '153', '106', '705', '190']
['360', '650', '601', '808', '855', '187', '754', '877', '989', '412', '199', '565', '357', '291', '886', '633', '743', '987', '361', '906']
['973', '626', '878', '479', '61', '493', '861', '506', '895', '784', '769', '122', '792', '661', '515', '15', '363', '557', '463', '860']
['962', '820', '123', '717', '49', '429', '23', '298', '18', '621', '935', '967', '387', '911', '119', '535', '882', '401', '109', '241']
['313', '580', '607', '322', '346', '320', '397', '124', '254', '799', '394', '639', '75', '279', '319', '399', '359', '606', '956', '94']
['729', '605', '833', '685', '646', '396', '107', '642', '62', '756', '38', '69', '740', '975', '921', '525', '803', '306', '133', '22']
['972', '43', '586', '738', '257', '708', '182', '873', '261', '125', '864', '798', '191', '978', '484', '51', '934', '59', '619', '338']
['159', '74', '99', '265', '675', '343', '699', '381', '881', '744', '838', '496', '93', '389', '953', '698', '813', '777', '184', '874']
['479', '661', '769', '878', '792', '861', '784', '15', '363', '61', '895', '515', '626', '122', '860', '973', '557', '463', '506', '493']
['255', '561', '578', '90', '556', '677', '205', '568', '534', '405', '625', '783', '863', '211', '832', '505', '204', '811', '76', '27']
